Date,Open,High,Low,Close,Adj Close,Volume
2019-02-15,279.000000,280.950012,275.399994,280.100006,237.256821,37552143
2019-02-18,278.799988,282.450012,273.899994,274.700012,232.682785,40666405
2019-02-19,274.000000,279.200012,274.000000,275.899994,233.699234,34451117
2019-02-20,277.250000,277.500000,274.250000,275.850006,233.656860,5977880
2019-02-21,275.899994,276.750000,274.200012,275.049988,232.979218,6995026
2019-02-22,275.600006,275.950012,273.100006,274.299988,232.343933,8763445
2019-02-25,274.500000,277.149994,273.000000,276.700012,234.376877,30047503
2019-02-26,274.950012,277.000000,274.049988,275.500000,233.360413,11779606
2019-02-27,276.000000,278.899994,273.899994,275.100006,233.021561,13128412
2019-02-28,277.299988,277.299988,274.250000,276.049988,233.826309,43208896
2019-03-01,276.450012,279.000000,276.250000,278.200012,235.647415,8830848
2019-03-05,280.000000,284.000000,276.049988,282.549988,239.332047,13580306
2019-03-06,285.000000,289.200012,284.750000,285.750000,242.042603,20045621
2019-03-07,286.700012,291.000000,285.850006,290.100006,245.727234,14287507
2019-03-08,290.299988,293.000000,288.399994,292.000000,247.336655,12681454
2019-03-11,293.000000,294.899994,291.100006,292.950012,248.141342,14720968
2019-03-12,294.000000,295.649994,293.149994,294.500000,249.454208,14142103
2019-03-13,295.000000,297.000000,294.149994,294.899994,249.793030,11070294
2019-03-14,295.399994,296.000000,290.450012,295.500000,250.301254,10113962
2019-03-15,295.950012,296.549988,289.350006,290.799988,246.320160,21395473
2019-03-18,292.000000,294.200012,291.299988,293.549988,248.649551,9166882
2019-03-19,294.600006,300.000000,293.350006,299.450012,253.647095,15756420
2019-03-20,300.000000,301.950012,296.600006,298.899994,253.181213,15619922
2019-03-22,300.000000,300.000000,296.549988,298.200012,252.588287,8067384
2019-03-25,297.000000,297.000000,293.200012,295.049988,249.920090,8015871
2019-03-26,295.000000,296.350006,291.049988,293.399994,248.522476,10763629
2019-03-27,294.000000,296.700012,291.600006,293.100006,248.268356,8432517
2019-03-28,294.100006,302.000000,293.000000,300.000000,254.112961,17752380
2019-04-01,297.000000,299.200012,296.549988,297.250000,251.783569,6203276
2019-04-02,297.399994,300.000000,294.649994,297.899994,252.334152,9849417
2019-04-03,298.000000,299.000000,295.149994,296.149994,250.851837,9064767
2019-04-04,296.000000,297.299988,293.750000,294.799988,249.708298,6965053
2019-04-05,295.049988,296.399994,292.649994,294.549988,249.496597,7806991
2019-04-08,294.649994,295.000000,291.700012,292.750000,247.971893,5288853
2019-04-09,292.500000,296.700012,292.250000,296.299988,250.978912,6175672
2019-04-10,296.049988,296.549988,293.500000,294.700012,249.623657,5334642
2019-04-11,294.549988,297.450012,293.000000,296.399994,251.063599,10764968
2019-04-12,296.649994,307.399994,295.600006,305.750000,258.983459,21818291
2019-04-15,307.899994,310.000000,304.350006,305.500000,258.771698,12612414
2019-04-16,306.799988,309.950012,306.149994,307.200012,260.211700,9746168
2019-04-18,308.250000,308.250000,303.549988,304.399994,257.839966,8838122
2019-04-22,303.850006,305.500000,301.049988,301.799988,255.637619,6672456
2019-04-23,302.149994,304.799988,301.549988,303.399994,256.992889,7496038
2019-04-24,303.399994,307.200012,298.500000,306.450012,259.576416,11447878
2019-04-25,307.250000,309.799988,302.000000,304.149994,257.628204,23240675
2019-04-26,304.600006,306.399994,302.549988,304.549988,257.967010,4654775
2019-04-30,304.549988,307.549988,299.500000,301.350006,255.256485,11163210
2019-05-02,301.100006,306.500000,300.600006,305.000000,258.348145,7493271
2019-05-03,304.250000,307.450012,303.299988,304.250000,257.712921,5885895
2019-05-06,304.000000,307.500000,300.750000,307.000000,260.042236,6737627
2019-05-07,308.250000,309.500000,300.850006,301.899994,255.722305,8655871
2019-05-08,300.000000,303.399994,298.649994,300.649994,254.663528,7876031
2019-05-09,299.399994,301.299988,296.350006,299.850006,253.985886,10223616
2019-05-10,300.000000,300.450012,296.899994,297.750000,252.207138,6904657
2019-05-13,295.100006,303.500000,287.700012,289.299988,245.049591,35880558
2019-05-14,291.000000,298.250000,288.850006,294.350006,249.327164,21145245
2019-05-15,297.549988,299.299988,292.000000,297.049988,251.614182,17894032
2019-05-16,297.000000,297.000000,293.250000,294.750000,249.666016,7354375
2019-05-17,295.100006,302.350006,295.100006,301.399994,255.298813,11194900
2019-05-20,306.850006,307.549988,302.100006,307.000000,260.042236,11013451
2019-05-21,307.000000,310.000000,305.299988,305.899994,259.110504,10518883
2019-05-22,302.149994,302.799988,296.799988,299.750000,258.765228,13737694
2019-05-23,305.000000,305.600006,287.000000,288.200012,248.794479,31380501
2019-05-24,291.500000,291.649994,287.299988,290.450012,250.736801,10879657
2019-05-27,291.250000,293.549988,289.049988,290.850006,251.082092,9024193
2019-05-28,291.799988,292.000000,288.100006,288.899994,249.398712,15598601
2019-05-29,288.799988,291.700012,287.600006,288.100006,248.708099,7255516
2019-05-30,289.000000,291.049988,288.299988,288.649994,249.182892,8656311
2019-05-31,289.350006,291.500000,277.450012,278.549988,240.463867,26281811
2019-06-03,281.399994,281.500000,275.299988,278.549988,240.463867,19569620
2019-06-04,279.250000,282.149994,278.799988,279.250000,241.068176,13850737
2019-06-06,280.399994,280.399994,275.299988,275.750000,238.046707,10660963
2019-06-07,276.799988,276.799988,274.200012,275.250000,237.615097,7699206
2019-06-10,278.299988,280.549988,276.899994,279.399994,241.197662,8615348
2019-06-11,280.899994,281.399994,279.200012,279.850006,241.586151,8461371
2019-06-12,281.399994,281.399994,278.250000,279.950012,241.672470,8247867
2019-06-13,278.899994,281.350006,278.549988,280.600006,242.233597,7198584
2019-06-14,280.500000,280.500000,277.149994,278.049988,240.032211,7908039
2019-06-17,278.850006,278.850006,274.450012,275.000000,237.399277,10013278
2019-06-18,276.149994,277.850006,274.000000,275.100006,237.485580,13845733
2019-06-19,275.700012,278.899994,275.600006,277.200012,239.298462,9046515
2019-06-20,277.000000,277.950012,275.350006,277.000000,239.125809,10566110
2019-06-21,276.649994,276.649994,273.250000,274.250000,236.751801,18595809
2019-06-24,274.250000,277.500000,274.250000,276.250000,238.478348,8935066
2019-06-25,275.049988,280.000000,274.250000,278.500000,240.420715,12379897
2019-06-26,278.450012,278.700012,276.350006,277.399994,239.471115,7421269
2019-06-27,277.950012,278.200012,272.799988,273.500000,236.104355,23308215
2019-06-28,274.100006,275.450012,272.500000,273.850006,236.406509,8449727
2019-07-01,274.399994,276.250000,274.149994,274.950012,237.356125,5042447
2019-07-02,275.350006,275.649994,273.200012,273.850006,236.406509,9976439
2019-07-03,274.299988,277.549988,272.149994,276.700012,238.866852,18120809
2019-07-04,277.450012,278.250000,275.200012,277.649994,239.686935,9697597
2019-07-05,277.649994,281.850006,268.000000,279.450012,241.240829,37047327
2019-07-08,280.149994,282.899994,275.799988,277.450012,239.514282,12169249
2019-07-09,276.950012,277.549988,272.149994,273.100006,235.759064,7706490
2019-07-10,273.549988,275.250000,270.750000,273.149994,235.802200,8162744
2019-07-11,274.000000,276.899994,273.600006,275.649994,237.960388,8403695
2019-07-12,275.399994,276.450012,273.100006,275.049988,237.442413,10468936
2019-07-15,275.000000,275.600006,270.549988,270.950012,233.903046,8536705
2019-07-16,271.000000,272.750000,270.600006,271.950012,234.766296,6357525
2019-07-17,272.450012,273.149994,270.700012,272.899994,235.586426,6294203
2019-07-18,272.950012,275.100006,272.299988,273.000000,235.672745,9096757
2019-07-19,274.100006,274.250000,268.000000,268.299988,231.615341,7986847
2019-07-22,268.000000,268.200012,264.000000,264.399994,228.248581,13516960
2019-07-23,265.500000,271.700012,265.000000,270.649994,233.644058,14396986
2019-07-24,270.299988,273.350006,267.899994,270.850006,233.816711,12072603
2019-07-25,271.000000,272.500000,266.899994,267.850006,231.226898,17669912
2019-07-26,268.750000,271.000000,266.899994,270.399994,233.428207,4788040
2019-07-29,270.000000,271.149994,266.500000,267.750000,231.140564,5525308
2019-07-30,268.000000,270.100006,266.549988,268.899994,232.133316,13233351
2019-07-31,268.600006,271.100006,266.000000,270.200012,233.255585,13649764
2019-08-01,270.450012,270.700012,266.500000,267.549988,230.967911,5925611
2019-08-02,267.200012,267.200012,263.100006,264.500000,228.334930,8890911
2019-08-05,264.399994,264.500000,257.649994,259.799988,224.277557,11556743
2019-08-06,258.750000,261.500000,258.149994,258.899994,223.500626,9408544
2019-08-07,259.049988,259.350006,253.100006,253.649994,218.968445,8489812
2019-08-08,255.000000,258.700012,253.000000,257.750000,222.507874,6370866
2019-08-09,258.850006,258.850006,253.500000,254.199997,219.443253,9927337
2019-08-13,253.800003,254.000000,244.000000,246.300003,212.623428,20992894
2019-08-14,246.300003,253.600006,244.050003,248.750000,214.738419,13809031
2019-08-16,248.750000,253.399994,247.399994,253.000000,218.407318,10337358
2019-08-19,253.500000,257.299988,250.949997,251.550003,217.155579,12524627
2019-08-20,251.600006,251.949997,245.449997,246.500000,212.796066,15000271
2019-08-21,246.699997,246.899994,240.850006,241.449997,208.436554,14736226
2019-08-22,242.199997,246.000000,239.000000,240.050003,207.227982,10513066
2019-08-23,239.000000,239.449997,234.649994,236.100006,203.818069,16440329
2019-08-26,240.699997,243.449997,234.949997,242.500000,209.343002,12857092
2019-08-27,243.949997,246.300003,242.699997,245.500000,211.932800,14529777
2019-08-28,246.149994,247.649994,243.100006,245.949997,212.321274,8894489
2019-08-29,243.949997,245.449997,240.149994,241.199997,208.220734,11105245
2019-08-30,242.750000,247.199997,239.050003,245.649994,212.062286,11772247
2019-09-03,244.449997,244.449997,240.649994,241.550003,208.522888,9546229
2019-09-04,241.600006,244.550003,241.300003,243.250000,209.990433,7032392
2019-09-05,242.000000,246.899994,242.000000,244.250000,210.853714,8451611
2019-09-06,244.300003,245.850006,243.250000,243.899994,210.551559,8704669
2019-09-09,244.649994,246.500000,243.199997,245.500000,211.932800,9085228
2019-09-11,244.600006,245.449997,243.000000,243.750000,210.422089,8968683
2019-09-12,244.300003,245.000000,240.000000,240.750000,207.832260,8083759
2019-09-13,241.000000,242.449997,238.600006,239.899994,207.098480,14031943
2019-09-16,239.500000,240.850006,238.300003,239.399994,206.666855,7084644
2019-09-17,239.800003,240.100006,236.800003,237.199997,204.767654,10672279
2019-09-18,237.699997,242.300003,234.050003,239.250000,206.537369,19956339
2019-09-19,239.949997,239.949997,236.100006,236.699997,204.336044,8483309
2019-09-20,237.000000,248.500000,234.300003,238.050003,205.501450,63568127
2019-09-23,250.000000,260.500000,249.899994,254.850006,220.004379,52040316
2019-09-24,255.000000,258.000000,253.800003,256.000000,220.997131,17167257
2019-09-25,255.100006,256.250000,242.699997,247.550003,213.702515,20597095
2019-09-26,247.300003,251.399994,246.250000,250.399994,216.162796,17847616
2019-09-27,250.000000,258.000000,250.000000,252.949997,218.364151,17535666
2019-09-30,254.750000,260.799988,249.399994,259.850006,224.320740,20588289
2019-10-01,259.100006,262.450012,255.000000,255.899994,220.910812,15440899
2019-10-03,257.700012,262.149994,256.049988,261.649994,225.874619,12356337
2019-10-04,263.000000,263.899994,255.199997,257.250000,222.076218,18085064
2019-10-07,257.500000,258.000000,250.699997,251.899994,217.457733,21263568
2019-10-09,251.300003,252.199997,246.300003,247.100006,213.314056,21503869
2019-10-10,247.000000,247.649994,242.649994,243.199997,209.947281,24294966
2019-10-11,243.199997,246.199997,241.100006,243.949997,210.594727,25072193
2019-10-14,245.449997,246.399994,243.000000,244.100006,210.724213,14713799
2019-10-15,245.050003,249.199997,245.050003,247.600006,213.745682,9989191
2019-10-16,247.399994,247.600006,242.149994,243.649994,210.335739,16063295
2019-10-17,244.000000,246.699997,243.850006,245.850006,212.234940,13649598
2019-10-18,246.000000,247.800003,245.100006,246.500000,212.796066,12833554
2019-10-22,245.000000,251.100006,244.949997,248.899994,214.867905,18275636
2019-10-23,250.399994,251.949997,249.050003,251.050003,216.723953,12831461
2019-10-24,252.600006,254.000000,247.949997,249.050003,214.997406,16791340
2019-10-25,256.899994,257.200012,247.000000,247.699997,213.831985,32591192
2019-10-27,249.949997,251.100006,249.699997,250.399994,216.162796,3131726
2019-10-29,250.949997,255.100006,249.550003,253.250000,218.623154,11937562
2019-10-30,256.000000,264.000000,254.300003,259.399994,223.932236,34291157
2019-10-31,260.000000,262.850006,256.200012,257.649994,222.421524,16654994
2019-11-01,259.350006,263.000000,258.750000,261.299988,225.572449,12571588
2019-11-04,262.950012,264.950012,260.049988,260.750000,225.097656,7895272
2019-11-05,261.000000,264.000000,258.600006,262.899994,226.953720,10278362
2019-11-06,262.950012,263.799988,260.000000,261.350006,225.615646,8857419
2019-11-07,262.899994,266.299988,262.000000,265.850006,229.500336,14782434
2019-11-08,264.850006,265.450012,260.000000,260.500000,224.881866,11899353
2019-11-11,260.600006,262.350006,258.799988,259.450012,223.975433,7245151
2019-11-13,258.899994,259.250000,253.149994,253.850006,219.141098,10269356
2019-11-14,254.100006,255.899994,253.250000,253.899994,219.184280,8880734
2019-11-15,254.250000,255.750000,250.000000,250.649994,216.378632,16741465
2019-11-18,251.449997,252.250000,248.750000,250.750000,216.464966,7864919
2019-11-19,251.750000,251.800003,248.800003,249.300003,215.213226,12152981
2019-11-20,249.300003,251.300003,246.699997,250.699997,216.421799,9978073
2019-11-21,251.399994,251.399994,245.050003,245.699997,212.105453,10393219
2019-11-22,247.149994,252.649994,246.649994,247.649994,213.788834,16370384
2019-11-25,247.750000,248.399994,246.250000,247.750000,213.875153,10586688
2019-11-26,248.649994,250.399994,247.699997,249.149994,215.083740,19778030
2019-11-27,249.750000,250.050003,246.600006,246.949997,213.184540,8841620
2019-11-28,247.300003,247.949997,245.649994,246.699997,212.968735,10992718
2019-11-29,246.750000,247.399994,245.000000,246.399994,212.709732,9807979
2019-12-02,246.000000,246.899994,244.550003,244.949997,211.457993,9972664
2019-12-03,244.949997,245.800003,242.649994,244.050003,210.681076,8129241
2019-12-04,243.500000,244.050003,242.000000,243.149994,209.904114,11946661
2019-12-05,243.149994,247.500000,243.100006,246.949997,213.184540,11265857
2019-12-06,247.000000,247.149994,242.500000,243.350006,210.076782,10374270
2019-12-09,243.000000,243.300003,241.000000,241.449997,208.436554,6722758
2019-12-10,241.600006,241.699997,235.000000,235.600006,203.386444,15380232
2019-12-11,235.600006,238.800003,235.600006,237.600006,205.112991,13799825
2019-12-12,238.050003,240.199997,237.600006,238.550003,205.933060,10307052
2019-12-13,240.000000,242.500000,239.199997,241.600006,208.566055,8205457
2019-12-16,243.000000,243.399994,236.350006,236.899994,204.508682,12014269
2019-12-17,237.500000,241.699997,237.500000,241.050003,208.091248,15921196
2019-12-18,240.600006,247.350006,239.750000,245.149994,211.630646,17134732
2019-12-19,246.050003,247.899994,243.250000,244.350006,210.940063,9339714
2019-12-20,244.350006,245.100006,240.149994,241.149994,208.177582,13958336
2019-12-23,242.000000,242.800003,238.649994,238.899994,206.235214,19082124
2019-12-24,239.000000,240.199997,238.199997,238.750000,206.105728,7896150
2019-12-26,238.899994,239.399994,236.350006,236.800003,204.422363,14460325
2019-12-27,237.500000,238.449997,236.449997,236.899994,204.508682,8712539
2019-12-30,238.000000,240.899994,237.500000,238.199997,205.630920,13173134
2019-12-31,238.550003,238.949997,237.399994,237.699997,205.199280,7142051
2020-01-01,238.600006,238.600006,237.100006,238.100006,205.544601,4208837
2020-01-02,238.199997,240.949997,238.100006,239.850006,207.055328,8402979
2020-01-03,241.000000,241.000000,238.000000,238.500000,205.889908,9284478
2020-01-06,237.500000,238.300003,235.000000,235.100006,202.954803,7636617
2020-01-07,236.050003,237.899994,234.600006,235.350006,203.170609,8416741
2020-01-08,234.000000,235.800003,233.250000,234.199997,202.177841,7043211
2020-01-09,235.600006,236.600006,235.050003,235.800003,203.559067,9452653
2020-01-10,237.600006,238.750000,236.800003,238.000000,205.458267,9973746
2020-01-13,238.500000,240.500000,238.250000,239.250000,206.537369,12243639
2020-01-14,240.250000,243.800003,238.300003,243.250000,209.990433,11843444
2020-01-15,242.550003,243.000000,241.100006,242.399994,209.256653,5476729
2020-01-16,242.500000,243.899994,240.100006,240.750000,207.832260,9369668
2020-01-17,240.750000,242.100006,239.399994,239.949997,207.141663,7392403
2020-01-20,240.050003,243.250000,240.050003,241.899994,208.825012,8020816
2020-01-21,241.449997,241.449997,238.000000,238.449997,205.846756,9571070
2020-01-22,239.600006,239.600006,237.100006,238.050003,205.501450,7654918
2020-01-23,238.100006,238.750000,236.899994,237.899994,205.371948,6120434
2020-01-24,237.399994,239.100006,237.000000,238.149994,205.587753,6801874
2020-01-27,237.000000,237.399994,234.300003,234.600006,202.523163,6837613
2020-01-28,234.750000,235.899994,230.500000,230.750000,199.199570,14582907
2020-01-29,231.500000,237.649994,231.149994,236.649994,204.292831,20469708
2020-01-30,236.949997,237.000000,233.000000,234.050003,202.048370,10394149
2020-01-31,235.750000,238.399994,234.050003,235.149994,202.997955,18455880
2020-02-03,215.000000,216.899994,205.000000,207.600006,179.214890,79764370
2020-02-04,210.800003,217.600006,209.149994,215.649994,186.164200,35767812
2020-02-05,216.300003,217.500000,211.500000,216.449997,186.854797,21253607
2020-02-06,218.000000,219.899994,211.800003,213.550003,184.351334,27388582
2020-02-07,213.800003,215.699997,212.750000,213.399994,184.221832,17133407
2020-02-10,214.000000,214.050003,210.050003,210.550003,181.761505,9617387
2020-02-11,216.500000,216.949997,211.800003,212.600006,183.531219,29803784
2020-02-12,213.399994,214.800003,211.800003,213.050003,183.919678,9928416
2020-02-13,213.050003,213.449997,211.199997,211.899994,182.926926,9153131
2020-02-14,212.250000,212.899994,206.800003,207.699997,179.301193,13731692
2020-02-17,208.000000,208.649994,204.000000,204.800003,176.797714,15561953
2020-02-18,204.550003,204.600006,200.500000,203.850006,175.977615,20934864
2020-02-19,205.250000,207.149994,203.850006,206.699997,178.437912,9054560
2020-02-20,207.000000,208.550003,205.449997,207.449997,179.085358,15592846
2020-02-24,207.000000,207.449997,201.800003,203.000000,175.243835,16594046
2020-02-25,203.800003,205.399994,201.500000,201.800003,174.207886,15313516
2020-02-26,200.649994,201.949997,196.300003,198.600006,171.445435,17869240
2020-02-27,198.399994,199.149994,195.899994,197.550003,170.539001,17271066
2020-02-28,195.000000,199.899994,192.050003,197.550003,170.539001,32628444
2020-03-02,199.500000,203.449997,193.649994,195.300003,168.596649,18560049
2020-03-03,197.000000,197.449997,192.550003,193.850006,167.344925,17947416
2020-03-04,194.949997,195.550003,186.550003,187.500000,161.863129,27664076
2020-03-05,187.550003,191.199997,186.550003,188.050003,162.337936,20025924
2020-03-06,184.850006,184.850006,179.750000,181.750000,156.899338,26764504
2020-03-09,179.000000,179.000000,174.500000,177.199997,152.971466,21794299
2020-03-11,174.000000,176.750000,172.350006,175.649994,151.633377,27956087
2020-03-12,169.000000,169.149994,150.550003,155.800003,134.497482,52039692
2020-03-13,150.000000,164.000000,134.600006,162.250000,140.065567,61590681
2020-03-16,158.000000,158.100006,145.250000,147.250000,127.116516,33254907
2020-03-17,148.000000,155.800003,146.050003,149.149994,128.756729,47657482
2020-03-18,152.100006,154.649994,147.350006,150.699997,130.094803,50243331
2020-03-19,150.699997,163.550003,144.750000,161.850006,139.720245,89748454
2020-03-20,165.100006,176.500000,165.100006,175.500000,151.503906,61996400
2020-03-23,158.000000,162.000000,149.199997,154.300003,133.202576,51353150
2020-03-24,162.949997,163.699997,147.399994,149.699997,129.231522,52552796
2020-03-25,151.000000,152.000000,139.000000,147.350006,127.202850,62505978
2020-03-26,150.000000,159.399994,143.250000,156.399994,135.015442,58443451
2020-03-27,162.000000,166.000000,155.000000,163.199997,140.885666,32636484
2020-03-30,156.050003,164.899994,156.050003,159.199997,137.432587,28120340
2020-03-31,164.000000,173.850006,161.550003,171.699997,148.223480,42630666
2020-04-01,171.699997,172.750000,164.550003,166.399994,143.648132,18141970
2020-04-03,167.899994,182.750000,167.000000,177.899994,153.575745,62867436
2020-04-07,185.699997,185.699997,173.649994,181.550003,156.726669,36118591
2020-04-08,180.850006,184.000000,176.649994,178.649994,154.223190,37561082
2020-04-09,184.000000,186.250000,180.000000,185.250000,159.920776,42626960
2020-04-13,184.500000,186.649994,181.050003,181.600006,156.769852,17744169
2020-04-15,184.050003,193.750000,182.699997,189.350006,163.460205,49092699
2020-04-16,189.649994,191.199997,185.449997,186.350006,160.870392,27080032
2020-04-17,190.449997,191.399994,186.949997,188.100006,162.381104,26667421
2020-04-20,189.949997,189.949997,179.500000,180.699997,155.992905,35764287
2020-04-21,178.000000,184.300003,176.050003,179.600006,155.043304,23333661
2020-04-22,179.000000,183.550003,176.000000,182.250000,157.330963,25163402
2020-04-23,182.949997,184.000000,179.649994,180.550003,155.863419,32968029
2020-04-24,181.000000,182.800003,179.300003,180.050003,155.431778,18049697
2020-04-27,180.250000,182.300003,179.300003,179.850006,155.259125,13085703
2020-04-28,180.000000,180.800003,178.050003,179.449997,154.913803,17802635
2020-04-29,180.500000,182.899994,179.649994,182.149994,157.244644,21461067
2020-04-30,184.899994,184.899994,180.449997,182.050003,157.158310,30164713
2020-05-04,181.750000,181.750000,170.649994,174.050003,150.252151,30294317
2020-05-05,175.000000,177.449997,172.000000,173.899994,150.122650,17707577
2020-05-06,171.399994,171.399994,160.500000,163.899994,141.489960,65586734
2020-05-07,164.000000,165.850006,160.500000,161.000000,138.986481,24249585
2020-05-08,163.949997,164.149994,157.100006,158.250000,136.612503,25307015
2020-05-11,160.000000,163.500000,158.000000,158.449997,136.785126,18095473
2020-05-12,158.449997,165.899994,157.500000,165.050003,142.482727,21387527
2020-05-13,173.399994,173.600006,164.500000,165.399994,142.784851,20015124
2020-05-14,164.500000,168.250000,161.949997,163.800003,141.403656,14949993
2020-05-15,162.199997,165.500000,161.149994,164.649994,142.137421,14950243
2020-05-18,166.000000,167.300003,163.149994,164.750000,142.223740,20801299
2020-05-19,166.500000,171.649994,165.100006,170.750000,147.403351,20142171
2020-05-20,171.949997,177.000000,171.000000,175.750000,151.719711,25320734
2020-05-21,175.600006,190.449997,172.649994,188.949997,163.114868,58382197
2020-05-22,188.000000,191.899994,184.600006,186.350006,160.870392,39013770
2020-05-26,190.000000,194.949997,187.800003,191.699997,165.488861,53233404
2020-05-27,192.500000,193.899994,186.899994,192.149994,165.877335,24546119
2020-05-28,192.300003,192.899994,189.000000,190.649994,164.582428,24578072
2020-05-29,190.449997,198.000000,189.000000,197.350006,170.366348,35834621
2020-06-01,201.000000,205.250000,199.000000,200.550003,173.128830,28508405
2020-06-02,201.899994,201.899994,196.699997,197.250000,170.280014,22631373
2020-06-03,200.000000,200.899994,195.600006,196.699997,169.805206,18979188
2020-06-04,197.750000,202.500000,195.000000,200.149994,172.783508,21996048
2020-06-05,201.800003,202.000000,198.649994,200.000000,172.654022,14629659
2020-06-08,202.899994,203.649994,197.000000,197.649994,170.625336,19551313
2020-06-09,198.250000,206.199997,197.649994,198.500000,171.359116,39914264
2020-06-10,199.449997,203.149994,198.300003,199.050003,171.833893,27199665
2020-06-11,200.000000,201.250000,193.600006,194.250000,167.690216,19847133
2020-06-12,188.949997,195.199997,187.850006,193.899994,167.388062,22562768
2020-06-15,193.899994,193.949997,186.300003,187.199997,161.604156,24462536
2020-06-16,190.800003,190.949997,181.899994,185.000000,159.704956,27636105
2020-06-17,184.000000,185.000000,180.699997,181.199997,156.424530,24027295
2020-06-18,181.199997,187.500000,180.699997,186.600006,161.086197,28887489
2020-06-19,187.100006,187.949997,183.600006,184.050003,158.884857,30531449
2020-06-22,186.500000,187.500000,183.149994,185.000000,159.704956,31395991
2020-06-23,185.399994,187.500000,184.750000,185.850006,160.438751,26546793
2020-06-24,187.399994,194.699997,186.149994,191.850006,165.618362,54652978
2020-06-25,192.250000,203.500000,191.649994,202.100006,174.466888,75574255
2020-06-26,206.000000,209.399994,193.300003,195.199997,168.510315,71956002
2020-06-29,202.500000,203.000000,196.199997,197.250000,170.280014,91503336
2020-06-30,199.399994,199.399994,194.000000,194.649994,168.035522,41210494
2020-07-01,194.649994,203.850006,194.649994,202.899994,175.157486,44297953
2020-07-02,204.449997,206.750000,202.550003,205.850006,177.704147,39320871
2020-07-03,208.000000,208.500000,206.000000,207.550003,179.171707,37893277
2020-07-06,200.350006,201.949997,198.949997,199.800003,181.350098,34710176
2020-07-07,200.000000,200.500000,194.000000,194.250000,176.312592,31263172
2020-07-08,194.250000,197.949997,194.250000,196.300003,178.173294,21274354
2020-07-09,196.899994,197.000000,194.149994,195.449997,177.401779,18769502
2020-07-10,195.149994,196.500000,194.000000,194.350006,176.403351,16191544
2020-07-13,195.899994,198.750000,195.100006,197.550003,179.307846,20297515
2020-07-14,197.399994,199.500000,192.750000,195.899994,177.810226,18474376
2020-07-15,196.350006,200.000000,194.500000,198.699997,180.351654,23776757
2020-07-16,198.699997,198.850006,192.000000,193.850006,175.949539,22144320
2020-07-17,193.300003,195.399994,193.000000,194.050003,176.131042,14882294
2020-07-20,195.000000,195.350006,192.350006,192.699997,174.905716,18914963
2020-07-21,192.100006,194.199997,191.500000,192.250000,174.497253,28010715
2020-07-22,193.000000,197.899994,192.500000,196.550003,178.400208,32572133
2020-07-23,197.649994,201.500000,196.800003,200.699997,182.166962,31488108
2020-07-24,201.000000,201.699997,197.300003,199.600006,181.168564,60183102
2020-07-27,200.500000,200.500000,195.149994,196.399994,178.264038,22645697
2020-07-28,197.000000,198.649994,195.050003,195.399994,177.356369,19287132
2020-07-29,193.449997,198.199997,193.399994,196.699997,178.536331,14831635
2020-07-30,198.399994,198.399994,192.500000,193.350006,175.495697,16315231
2020-07-31,193.500000,196.949997,193.500000,194.149994,176.221802,16652851
2020-08-03,194.000000,194.000000,191.899994,192.600006,174.814941,13265411
2020-08-04,192.600006,195.800003,192.600006,193.649994,175.767975,17187619
2020-08-05,194.500000,194.600006,191.699997,192.800003,174.996490,48768332
2020-08-06,194.199997,195.600006,193.100006,195.350006,177.311005,17886089
2020-08-07,195.500000,197.000000,194.149994,196.050003,177.946365,20911818
2020-08-10,196.399994,199.649994,196.399994,198.850006,180.487823,16474505
2020-08-11,200.000000,207.699997,200.000000,203.050003,184.299973,55142972
2020-08-12,202.500000,204.899994,200.399994,204.199997,185.343796,21287010
2020-08-13,203.500000,204.199997,197.100006,201.449997,182.847717,22698888
2020-08-14,201.600006,203.350006,195.500000,196.399994,178.264038,28751298
2020-08-17,198.050003,199.500000,196.850006,198.750000,180.397034,11740766
2020-08-18,199.899994,199.899994,197.250000,198.550003,180.215515,12488159
2020-08-19,198.600006,201.699997,198.100006,198.449997,180.124756,15474353
2020-08-20,197.000000,197.199997,194.550003,195.800003,177.719452,16910449
2020-08-21,198.000000,199.199997,196.300003,196.800003,178.627106,17233813
2020-08-24,197.250000,199.000000,196.350006,196.699997,178.536331,14737317
2020-08-25,197.250000,198.300003,195.100006,195.399994,177.356369,15199264
2020-08-26,196.500000,196.550003,193.649994,194.949997,176.947922,22631175
2020-08-27,198.500000,198.899994,193.899994,194.250000,176.312592,47212216
2020-08-28,194.600006,196.300003,194.050003,195.550003,177.492538,34645487
2020-08-31,199.000000,199.000000,190.000000,191.100006,173.453461,96994911
2020-09-01,191.100006,192.350006,188.250000,190.199997,172.636566,39779151
2020-09-02,191.300003,193.000000,189.649994,191.350006,173.680374,20585374
2020-09-03,191.399994,193.250000,190.000000,191.600006,173.907288,15691462
2020-09-04,190.000000,190.000000,185.699997,186.699997,169.459763,41389019
2020-09-07,187.250000,190.500000,180.800003,189.100006,171.638153,32660563
2020-09-08,189.600006,190.550003,184.600006,188.149994,170.775864,25589032
2020-09-09,185.500000,186.250000,182.300003,183.800003,166.827560,27829564
2020-09-10,184.100006,185.699997,183.199997,184.899994,167.825958,17784303
2020-09-11,184.899994,186.500000,182.750000,183.949997,166.963699,19255948
2020-09-14,185.800003,185.850006,183.000000,183.350006,166.419113,30992032
2020-09-15,184.000000,184.199997,180.800003,181.800003,165.012238,30771790
